Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Evidence_type,Effect_size_type,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes,Effect_size,Sample_variance,Extracted_from,Treatment_quantity
Lind_2017,Lind_2017_287,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.504837582,0.165648215,Data From Authors,200
Lind_2017,Lind_2017_290,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.693147181,0.652777778,Data From Authors,200
Lind_2017,Lind_2017_291,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.182321557,0.735555555,Data From Authors,200
Lind_2017,Lind_2017_292,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,0.513333333,Data From Authors,200
Lind_2017,Lind_2017_293,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.84729786,1.333333333,Data From Authors,200
Lind_2017,Lind_2017_294,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.693147182,0.833333335,Data From Authors,200
Lind_2017,Lind_2017_295,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.382933333,Data From Authors,200
Lind_2017,Lind_2017_296,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.226247537,0.06052387,Data From Authors,200
Lind_2017,Lind_2017_297,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.039423417,0.295931682,Data From Authors,200
Lind_2017,Lind_2017_298,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.340926587,0.238542631,Data From Authors,200
Lind_2017,Lind_2017_299,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.200670695,0.114342074,Data From Authors,200
Lind_2017,Lind_2017_300,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.16251893,0.347792676,Data From Authors,200
Loaiza_2011,Loaiza_2011_1,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.667852704,0.147978888,Figure 2,100
Loaiza_2011,Loaiza_2011_2,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.051287048,0.181454132,Figure 2,25
Loaiza_2011,Loaiza_2011_3,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.430182702,0.169639764,Figure 2,125
Loaiza_2011,Loaiza_2011_4,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.064534125,0.219241055,Figure 2,50
Loaiza_2011,Loaiza_2011_5,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.371544912,0.183587193,Figure 2,150
Loaiza_2011,Loaiza_2011_6,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.154657331,0.198290204,Figure 2,100
Loaiza_2011,Loaiza_2011_7,Loaiza et al. ,2011,NA,NA,NA,NA,NA,NA,39.08333,-96.58333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.573826612,0.148435521,Figure 2,200
Mabry_1997,Mabry_1997_1,Mabry et al. ,1997,NA,NA,NA,NA,NA,NA,40.11059,-88.20727,USA,NA,Hemiptera,Aphididae ,NA,NA,NA,NA,NA,Abundance,ind/leaf,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.196710294,0.238305814,Table 1,125
Nordin_2009,Nordin_2009_1,Nordin et al. ,2009,NA,NA,NA,NA,NA,NA,NA,NA,Sweden,NA,Lepidoptera,Geometridae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.510825624,0.124444444,Data From Authors,NA
Nordin_2009,Nordin_2009_2,Nordin et al. ,2009,NA,NA,NA,NA,NA,NA,NA,NA,Sweden,NA,Lepidoptera,Geometridae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.15267951,0.135580179,Data From Authors,NA
Obeng_2015,Obeng_2015_1,Obeng et al. ,2015,NA,NA,NA,NA,NA,NA,34.916,-86.647111,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.200670695,0.221354964,Supplementary materials,40
Obeng_2015,Obeng_2015_2,Obeng et al. ,2015,NA,NA,NA,NA,NA,NA,34.916,-86.647111,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.287682072,0.334876543,Supplementary materials,80
Obeng_2015,Obeng_2015_3,Obeng et al. ,2015,NA,NA,NA,NA,NA,NA,34.916,-86.647111,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.938269639,0.380113888,Supplementary materials,120
Ochoa-Hueso_2014,Ochoa-Hueso_2014_1,Ochoa-Hueso et al. ,2014,NA,NA,NA,NA,NA,NA,40,-3.6,Spain,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/250 ml,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.386666667,Supplimentry Material,10
Ochoa-Hueso_2014,Ochoa-Hueso_2014_2,Ochoa-Hueso et al. ,2014,NA,NA,NA,NA,NA,NA,40,-3.6,Spain,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/250 ml,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.587786665,0.28,Supplimentry Material,20
Ochoa-Hueso_2014,Ochoa-Hueso_2014_3,Ochoa-Hueso et al. ,2014,NA,NA,NA,NA,NA,NA,40,-3.6,Spain,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/250 ml,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.587786665,0.230617284,Supplimentry Material,50
Perrin_1997,Perrin_1997_1,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Baetidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.294944583,0.569987744,Table 5,10
Perrin_1997,Perrin_1997_2,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.794783403,0.258387119,Table 5,10
Perrin_1997,Perrin_1997_3,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.253184529,0.042868413,Table 5,10
Perrin_1997,Perrin_1997_4,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Plecoptera,Chloroperlidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.097288662,0.516380397,Table 5,10
Perrin_1997,Perrin_1997_5,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Trichoptera,Hydropsychidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.290987861,0.226495832,Table 5,10
Perrin_1997,Perrin_1997_6,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.534532677,0.014757273,Table 5,10
Perrin_1997,Perrin_1997_7,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.875733673,0.152566696,Table 5,10
Perrin_1997,Perrin_1997_8,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.146831672,0.457183829,Table 5,10
Perrin_1997,Perrin_1997_9,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.455992503,0.077271048,Table 5,10
Perrin_1997,Perrin_1997_10,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Baetidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.608379151,0.446363562,Table 5,5
Perrin_1997,Perrin_1997_11,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.343107893,0.092241536,Table 5,5
Perrin_1997,Perrin_1997_12,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.146407107,0.046540467,Table 5,5
Perrin_1997,Perrin_1997_13,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Plecoptera,Chloroperlidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.105256831,0.52169889,Table 5,5
Perrin_1997,Perrin_1997_14,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Trichoptera,Hydropsychidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.105256831,0.52169889,Table 5,5
Perrin_1997,Perrin_1997_15,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.438582844,0.02944579,Table 5,5
Perrin_1997,Perrin_1997_16,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.783173332,0.084882062,Table 5,5
Perrin_1997,Perrin_1997_17,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.423433802,0.089482171,Table 5,5
Perrin_1997,Perrin_1997_18,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.236481762,0.083011405,Table 5,5
Perrin_1997,Perrin_1997_19,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Baetidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.897119985,0.453091739,Table 5,15
Perrin_1997,Perrin_1997_20,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.327016162,0.124349838,Table 5,15
Perrin_1997,Perrin_1997_21,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.451749478,0.034608129,Table 5,15
Perrin_1997,Perrin_1997_22,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Plecoptera,Chloroperlidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.006600684,0.514412464,Table 5,15
Perrin_1997,Perrin_1997_23,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Trichoptera,Hydropsychidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.153204158,0.36883324,Table 5,15
Perrin_1997,Perrin_1997_24,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.570970588,0.021500492,Table 5,15
Perrin_1997,Perrin_1997_25,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.042145621,0.131822756,Table 5,15
Perrin_1997,Perrin_1997_26,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.455781636,0.094508411,Table 5,15
Perrin_1997,Perrin_1997_27,Perrin & Richardson ,1997,NA,NA,NA,NA,NA,NA,53.6333,-124.9667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.029745608,0.063951712,Table 5,15
Piggott_2012,Piggott_2012_1,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Coleoptera,Elmidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,1.013333333,Supplementary materials,108.78
Piggott_2012,Piggott_2012_2,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Ephemeroptera,Leptophlebiidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.300104592,0.103175583,Supplementary materials,108.78
Piggott_2012,Piggott_2012_3,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.238298113,0.216595753,Supplementary materials,108.78
Piggott_2012,Piggott_2012_4,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Trichoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.512588086,0.19564156,Supplementary materials,108.78
Piggott_2012,Piggott_2012_5,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Coleoptera,Elmidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.405465108,1.333333333,Supplementary materials,601.9
Piggott_2012,Piggott_2012_6,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Ephemeroptera,Leptophlebiidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.62924054,0.011086121,Supplementary materials,601.9
Piggott_2012,Piggott_2012_7,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.055059777,0.350831753,Supplementary materials,601.9
Piggott_2012,Piggott_2012_8,Piggott et al. ,2012,NA,NA,NA,NA,NA,NA,-45.10138889,170.735,New Zealand,NA,Trichoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.529395205,0.110063555,Supplementary materials,601.9
