Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Meza-Salazar_2020,Y,Meza-Salazar_2020_5,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Nanomis,Ephemeroptera,Baetidae,Nanomis,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0,0,Standard deviation,6,1.833333333,4.38178046,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_6,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Prebaetodes,Ephemeroptera,Baetidae,Prebaetodes,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.666666667,1.341640786,Standard deviation,6,0.166666667,0.447213595,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_7,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Leptohyphes,Ephemeroptera,Leptohyphidae,Leptohyphes,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,3,3.391164992,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_8,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Family,Libellulidae,Odonata,Libellulidae,,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.166666667,0.447213595,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_9,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Anacroneuria,Plecoptera,Perlidae,Anacroneuria,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,2.166666667,2.880972058,Standard deviation,6,0.333333333,0.547722558,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_10,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Phylloicus,Trichoptera,Calamoceratidae,Phylloicus,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0,0,Standard deviation,6,0.166666667,0.447213595,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_11,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Culoptila,Trichoptera,Glossosomatidae,Culoptila,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,4.5,4.669047012,Standard deviation,6,0.833333333,1.224744871,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_12,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Mortoniella,Trichoptera,Glossosomatidae,Mortoniella,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.333333333,0.894427191,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_13,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Helicopsyche,Trichoptera,Helicopsychidae,Helicopsyche,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0,0,Standard deviation,6,0.166666667,0.447213595,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_14,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Atopsyche,Trichoptera,Hydrobiosidae,Atopsyche,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,9.166666667,5.263078947,Standard deviation,6,23.16666667,18.01943395,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_15,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Smicridea,Trichoptera,Hydropsychidae,Smicridea,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,10.33333333,7.726577509,Standard deviation,6,1.666666667,1.923538406,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_16,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Hydroptila,Trichoptera,Hydroptilidae,Hydroptila,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.166666667,0.447213595,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_17,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Nectopsyche,Trichoptera,Leptoceridae,Nectopsyche,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.666666667,0.836660027,Standard deviation,6,0.666666667,0.447213595,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_18,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Chimarra,Trichoptera,Philopotamidae,Chimarra,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0.166666667,0.447213595,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Meza-Salazar_2020,Y,Meza-Salazar_2020_19,"Meza-Salazar, Ana M. and Guevara, Giovany and Gomes-Dias, Lucimar and Cultid-Medina, Carlos A.",2020,"Density and diversity of macroinvertebrates in Colombian Andean streams impacted by mining, agriculture and cattle production",PeerJ,10.7717/peerj.9619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092419405&doi=10.7717%2fpeerj.9619&partnerID=40&md5=53a4b0058b45559d147f30482e9d6630,English,5.064292,-75.40475,Columbia,Genus,Polyplectropus,Trichoptera,Polycentropodidae,Polyplectropus,,,2014,2015,"Surber net, 30x30 cm, 250um mesh",,,Abundance,Average (no. per sample),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Supplementary Table 3,Quasi-experimental,6,0,0,Standard deviation,6,0.166666667,0.447213595,Standard deviation,Lindsey,01-Dec-23,"Coordinates are estimated midpoint between stream sampling sites. Livestock (cattle) grazing reported surrounding all sides of stream for treatment, but cattle had NO direct access to stream due to 3m buffer on all sides. Control site is Ref1 stream only, as other reference stream had more anthropogenic/agriculture impacts. Riparian area in Ref1 is more dominated by trees and shrubs, while treatment stream riparian area has early successional vegetation, suggesting it was previously cleared to create pasture. Averages and standard deviation calculated manually and reported. True sample size is 54 per site -- sampled 3 times in 3 different substrates per 6 sampling dates. Only obtained sum of the 9 substrate-based sampling efforts, so recorded sample size is 6 for average and standard dev. calculation. "
Jun_2011,Y,Jun_2011_1,"Jun, Y.-C. and Kim, N.-Y. and Kwon, S.-J. and Han, S.-C. and Hwang, I.-C. and Park, J.-H. and Won, D.-H. and Byun, M.-S. and Kong, H.-Y. and Lee, J.-E. and Hwang, S.-J.",2011,Effects of land use on benthic macroinvertebrate communities: Comparison of two mountain streams in Korea,Annales de Limnologie,10.1051/limn/2011018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960944408&doi=10.1051%2flimn%2f2011018&partnerID=40&md5=983e1066125180369ce1f4d8339593b1,English,38.450833,128.564722,Republic of Korea,Subclass,EPT,,,,,,2006,2008,"Surber sampler, 30x30 cm, 1mm mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Figure 3,Quasi-experimental,8,3180.3652,783.1051,Standard deviation,8,3276.2557,"1,710.05",Standard deviation,Lindsey,01-Dec-23,"Control and Treatment are both headwater sampling sites from two separate streams. Control stream had no livestock presence, while headwaters of treatment stream were described of being adjacent to cattle grazing pasture. Does not explicitly state chosen site was grazed by livestock at time of sampling, but is assumed to be true from methods and Figure 1.  Samples were taken 3 times at each site, then pooled into one large sample. Sites were sampled 8 times throughout study duration, so 8 was chosen as the sample size (n).   Coordinates for sampled streams not given in paper, midpoint estimated via Google Earth."
Jun_2011,Y,Jun_2011_2,"Jun, Y.-C. and Kim, N.-Y. and Kwon, S.-J. and Han, S.-C. and Hwang, I.-C. and Park, J.-H. and Won, D.-H. and Byun, M.-S. and Kong, H.-Y. and Lee, J.-E. and Hwang, S.-J.",2011,Effects of land use on benthic macroinvertebrate communities: Comparison of two mountain streams in Korea,Annales de Limnologie,10.1051/limn/2011018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960944408&doi=10.1051%2flimn%2f2011018&partnerID=40&md5=983e1066125180369ce1f4d8339593b1,English,38.450833,128.564722,Republic of Korea,Subclass,EPT,,,,,,2006,2008,"Surber sampler, 30x30 cm, 1mm mesh",,,Richness,Average (no. taxa),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Figure 3,Quasi-experimental,8,31.05882,3.29412,Standard deviation,8,28.58824,5.52941,Standard deviation,Lindsey,01-Dec-23,"Control and Treatment are both headwater sampling sites from two separate streams. Control stream had no livestock presence, while headwaters of treatment stream were described of being adjacent to cattle grazing pasture. Does not explicitly state chosen site was grazed by livestock at time of sampling, but is assumed to be true from methods and Figure 1.  Samples were taken 3 times at each site, then pooled into one large sample. Sites were sampled 8 times throughout study duration, so 8 was chosen as the sample size (n).   Coordinates for sampled streams not given in paper, midpoint estimated via Google Earth."
García-García_2017,Y,García-García_2017_1,"García-García, P.L. and Vazquez, G. and Novelo-Gutierrez, R. and Favila, M.E.",2017,"Effects of land use on larval Odonata assemblages in cloud forest streams in central Veracruz, Mexico",Hydrobiologia,10.1007/s10750-016-2900-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976865484&doi=10.1007%2fs10750-016-2900-x&partnerID=40&md5=9619a290f8f3b568524dc33e6143787a,English,19.416667,-97.016667,Mexico,Species,Hetaerina capitalis,Odonata,Calopterygidae,Hetaerina,Hetaerina capitalis,Larva,2010,2010,"D-frame, 45x12 cm, 500um mesh",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing dominant land-use in catchment,1,Presence,Livestock grazing NOT dominant land-use in catchment,0,Absence,Table 4,Quasi-experimental,6,7.166666667,9.724539406,Standard deviation,6,5.333333333,5.278888772,Standard deviation,Lindsey,01-Dec-23,Sampled in dry and rainy seasons (averaged together). Three sites sampled once in each season (n =6). Sample size based on dates/number of sites. Coordinates is best estimate of midpoint between all sites
